Meas_Num,Item,Series,Time_Stamp,Date,Time_s,Measurement_ID,Image,Intensity_Cnt_s,Normalized_Intensity_Cnt_s,Number_Acqs,Number_Unmarked_Acqs,Number_Marked_Acqs,Acqs_Unmarked,Acq_Time_s,DLS_Temp_C,Attenuation_Level,Laser_Power,Set_Temp_C,Ramp_Rate_C_min,Well,Row,Col,Configuration,Radius_nm,Amplitude,Diffusion_Coefficient_cm_s,Diameter_nm,Polydispersity_nm,PD,PD_Index,Mw_R_kDa,Baseline,SOS,Viscosity_from_Sample_Rh_cP,Lambda_1_s,Sigma_1_s,D10_nm,D50_nm,D90_nm,Span_D90_D10_D50,RMS_Error,Number_Unfiltered_Peaks_I,Number_Filtered_Peaks_I,Pre_correction_Internal_Standard_Rh_I_nm,Internal_Standard_Viscosity_I_cP,Mw_S_Da,_1_Mw_S_1_Da,Particle_Concentration_1_mL,Particle_Concentration_Calculation,Particle_Material,Particle_Shape,Particle_Core_Real_RI,Particle_Core_Imaginary_RI,Sample,Concentration_mg_mL,Mw_R_Model,dn_dc_mL_g,Conformation_Model_for_SLS,A2_mol_mL_g_2,Viscosity_Calculation_Use_Internal_Standard,Internal_Standard_Rh_nm,Internal_Standard_Rh_Range_Minimum_nm,Internal_Standard_Rh_Range_Maximum_nm,Solvent,Rfr_Idx_589nm_20C,Viscosity_cP,Temp_Model,Peak_Num,Peak_Radius_nm_I,Peak_Diameter_nm_I,Peak_Diffusion_Coefficient_cm_s_I,Peak_Mw_R_kDa_I,Peak_Pd_I,Peak_Pd_nm_I,Peak_Pd_Index_I,Peak_Intensity_I,Peak_Mass_I,Peak_Number_I,Membrane_Type,Protein_Type,Protein_Conc,Lipid_Type,Lipid_Conc,Polymer_Type,Polymer_Percentage,Buffer_Type,Buffer_Conc,pH,Salt_Conc,Polymer_Mr,Latex_Nanospheres,Experiment_ID
60,"E12 ",NULL,17:27:54,29/01/2020,3790,60,View,3.74E+06,3.74E+06,5,5,0,100,5.03316,25.0016,0,100,25,0,E12,5,12,2020-Jan-29 16:23:46,100.726,0.118491,2.44E-08,201.452,57.494,57.0796,0.570796,163730,1.05984,120.963,--,1.41E-05,1216.61,--,--,--,--,0.00025054,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886944,Aqueous,3,132.139,264.279,1.86E-08,309008,7.29694,9.64213,0.0729694,31.4738,5.35076,0.000564042,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.313,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
60,"E12 ",NULL,17:27:54,29/01/2020,3790,60,View,3.74E+06,3.74E+06,5,5,0,100,5.03316,25.0016,0,100,25,0,E12,5,12,2020-Jan-29 16:23:46,100.726,0.118491,2.44E-08,201.452,57.494,57.0796,0.570796,163730,1.05984,120.963,--,1.41E-05,1216.61,--,--,--,--,0.00025054,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886944,Aqueous,4,846.968,1693.94,2.91E-09,2.39E+07,10.5996,89.7754,0.105996,19.7243,17.3629,6.09E-06,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.313,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
61,"F1 ",NULL,17:28:51,29/01/2020,3847,61,View,5.35E+06,7.04E+06,5,5,0,100,5.03316,24.9982,24,100,25,0,F1,6,1,2020-Jan-29 16:23:46,3.08267,0.121844,7.98E-07,6.16533,1.37752,44.686,0.44686,46.8996,1.00723,1.58858,--,19127.6,29132.4,--,--,--,--,0.00011795,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887013,Aqueous,1,2.72422,5.44844,9.03E-07,35.1203,14.7318,0.401327,0.147318,94.0856,99.9855,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
61,"F1 ",NULL,17:28:51,29/01/2020,3847,61,View,5.35E+06,7.04E+06,5,5,0,100,5.03316,24.9982,24,100,25,0,F1,6,1,2020-Jan-29 16:23:46,3.08267,0.121844,7.98E-07,6.16533,1.37752,44.686,0.44686,46.8996,1.00723,1.58858,--,19127.6,29132.4,--,--,--,--,0.00011795,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887013,Aqueous,2,225.366,450.733,1.09E-08,1.08E+06,8.378,18.8812,0.08378,5.9144,0.0144786,1.85E-08,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
62,"F2 ",NULL,17:29:35,29/01/2020,3891,62,View,5.09E+06,6.39E+06,5,5,0,100,5.03316,25.0052,0.575481,80,25,0,F2,6,2,2020-Jan-29 16:23:46,2.98703,0.124868,8.24E-07,5.97405,0.809058,27.0857,0.270857,43.5655,1.00058,0.258163,--,30496.1,19069.1,--,--,--,--,7.95E-05,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88687,Aqueous,1,3.10308,6.20617,7.93E-07,47.6296,9.29644,0.288476,0.0929644,95.8856,99.9948,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
62,"F2 ",NULL,17:29:35,29/01/2020,3891,62,View,5.09E+06,6.39E+06,5,5,0,100,5.03316,25.0052,0.575481,80,25,0,F2,6,2,2020-Jan-29 16:23:46,2.98703,0.124868,8.24E-07,5.97405,0.809058,27.0857,0.270857,43.5655,1.00058,0.258163,--,30496.1,19069.1,--,--,--,--,7.95E-05,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88687,Aqueous,2,87.0903,174.181,2.83E-08,116499,8.30004,7.22853,0.0830004,4.11444,0.00517601,1.76E-07,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
63,"F3 ",NULL,17:30:15,29/01/2020,3931,63,View,6.16E+06,6.89E+06,5,5,0,100,5.03316,25.0061,0.575481,90,25,0,F3,6,3,2020-Jan-29 16:23:46,2.96195,0.125046,8.31E-07,5.92391,1.19546,40.3605,0.403605,42.7147,1.00416,1.97453,--,23889.3,27224.8,--,--,--,--,0.000113797,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886853,Aqueous,1,2.69523,5.39046,9.13E-07,34.2521,11.8876,0.320397,0.118876,92.354,99.9592,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
63,"F3 ",NULL,17:30:15,29/01/2020,3931,63,View,6.16E+06,6.89E+06,5,5,0,100,5.03316,25.0061,0.575481,90,25,0,F3,6,3,2020-Jan-29 16:23:46,2.96195,0.125046,8.31E-07,5.92391,1.19546,40.3605,0.403605,42.7147,1.00416,1.97453,--,23889.3,27224.8,--,--,--,--,0.000113797,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886853,Aqueous,2,152.535,305.069,1.61E-08,432338,11.8997,18.1512,0.118997,1.12087,0.00156417,7.82E-09,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
63,"F3 ",NULL,17:30:15,29/01/2020,3931,63,View,6.16E+06,6.89E+06,5,5,0,100,5.03316,25.0061,0.575481,90,25,0,F3,6,3,2020-Jan-29 16:23:46,2.96195,0.125046,8.31E-07,5.92391,1.19546,40.3605,0.403605,42.7147,1.00416,1.97453,--,23889.3,27224.8,--,--,--,--,0.000113797,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886853,Aqueous,3,561.428,1122.86,4.38E-09,9.12E+06,15.0211,84.3328,0.150211,6.52513,0.0391973,3.79E-09,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.5,TRIS,50,8,150,NULL,NULL,290120_1
64,"F4 ",NULL,17:30:55,29/01/2020,3971,64,View,2.53E+06,2.53E+06,5,5,0,100,5.03316,25.0059,0,100,25,0,F4,6,4,2020-Jan-29 16:23:46,628.959,0.138095,3.91E-09,1257.92,359.008,57.0796,0.570796,1.19E+07,1.05071,849.544,--,5.05E-06,194.859,--,--,--,--,0.0006263,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886855,Aqueous,1,0.501876,1.00375,4.90E-06,0.670865,14.5934,0.0732406,0.145934,6.50024,97.7809,99.9889,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
64,"F4 ",NULL,17:30:55,29/01/2020,3971,64,View,2.53E+06,2.53E+06,5,5,0,100,5.03316,25.0059,0,100,25,0,F4,6,4,2020-Jan-29 16:23:46,628.959,0.138095,3.91E-09,1257.92,359.008,57.0796,0.570796,1.19E+07,1.05071,849.544,--,5.05E-06,194.859,--,--,--,--,0.0006263,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886855,Aqueous,2,2.75168,5.50337,8.94E-07,35.9544,11.5914,0.318958,0.115914,24.7772,2.13247,0.0110688,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
64,"F4 ",NULL,17:30:55,29/01/2020,3971,64,View,2.53E+06,2.53E+06,5,5,0,100,5.03316,25.0059,0,100,25,0,F4,6,4,2020-Jan-29 16:23:46,628.959,0.138095,3.91E-09,1257.92,359.008,57.0796,0.570796,1.19E+07,1.05071,849.544,--,5.05E-06,194.859,--,--,--,--,0.0006263,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886855,Aqueous,3,143.897,287.793,1.71E-08,377212,10.493,15.099,0.10493,14.6427,0.00174434,5.48E-11,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
64,"F4 ",NULL,17:30:55,29/01/2020,3971,64,View,2.53E+06,2.53E+06,5,5,0,100,5.03316,25.0059,0,100,25,0,F4,6,4,2020-Jan-29 16:23:46,628.959,0.138095,3.91E-09,1257.92,359.008,57.0796,0.570796,1.19E+07,1.05071,849.544,--,5.05E-06,194.859,--,--,--,--,0.0006263,6,4,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886855,Aqueous,4,1728.72,3457.44,1.42E-09,1.27E+08,13.9819,241.707,0.139819,54.0799,0.0849304,1.55E-12,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
65,"F5 ",NULL,17:31:36,29/01/2020,4012,65,View,2.51E+06,2.51E+06,5,5,0,100,5.03316,25.0009,0,100,25,0,F5,6,5,2020-Jan-29 16:23:46,8.41132,0.098277,2.93E-07,16.8226,4.80115,57.0796,0.570796,491.107,1.05687,443.144,--,0.000642215,14568.7,--,--,--,--,0.000943199,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886959,Aqueous,1,2.09437,4.18875,1.18E-06,18.9837,13.2611,0.277737,0.132611,45.6972,99.7404,99.9997,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
65,"F5 ",NULL,17:31:36,29/01/2020,4012,65,View,2.51E+06,2.51E+06,5,5,0,100,5.03316,25.0009,0,100,25,0,F5,6,5,2020-Jan-29 16:23:46,8.41132,0.098277,2.93E-07,16.8226,4.80115,57.0796,0.570796,491.107,1.05687,443.144,--,0.000642215,14568.7,--,--,--,--,0.000943199,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886959,Aqueous,2,14.0563,28.1126,1.75E-07,1632.93,11.8973,1.67231,0.118973,13.4684,0.0997884,0.000295915,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
65,"F5 ",NULL,17:31:36,29/01/2020,4012,65,View,2.51E+06,2.51E+06,5,5,0,100,5.03316,25.0009,0,100,25,0,F5,6,5,2020-Jan-29 16:23:46,8.41132,0.098277,2.93E-07,16.8226,4.80115,57.0796,0.570796,491.107,1.05687,443.144,--,0.000642215,14568.7,--,--,--,--,0.000943199,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886959,Aqueous,3,454.543,909.086,5.41E-09,5.56E+06,6.91869,31.4484,0.0691869,40.8344,0.15979,1.18E-08,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
66,"F6 ",NULL,17:32:18,29/01/2020,4054,66,View,2.00E+06,2.00E+06,5,5,0,100,5.03316,24.9956,0,100,25,0,F6,6,6,2020-Jan-29 16:23:46,4.75982,0.092945,5.17E-07,9.51965,2.71689,57.0796,0.570796,129.6,1.0366,373.716,--,0.00112284,25741.5,--,--,--,--,0.000772397,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887066,Aqueous,1,2.5937,5.1874,9.49E-07,31.3089,41.9986,1.08932,0.419986,55.8753,99.8898,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
66,"F6 ",NULL,17:32:18,29/01/2020,4054,66,View,2.00E+06,2.00E+06,5,5,0,100,5.03316,24.9956,0,100,25,0,F6,6,6,2020-Jan-29 16:23:46,4.75982,0.092945,5.17E-07,9.51965,2.71689,57.0796,0.570796,129.6,1.0366,373.716,--,0.00112284,25741.5,--,--,--,--,0.000772397,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887066,Aqueous,2,16.472,32.9441,1.49E-07,2366.59,17.0065,2.80132,0.170065,3.98556,0.0128194,8.79E-06,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
66,"F6 ",NULL,17:32:18,29/01/2020,4054,66,View,2.00E+06,2.00E+06,5,5,0,100,5.03316,24.9956,0,100,25,0,F6,6,6,2020-Jan-29 16:23:46,4.75982,0.092945,5.17E-07,9.51965,2.71689,57.0796,0.570796,129.6,1.0366,373.716,--,0.00112284,25741.5,--,--,--,--,0.000772397,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887066,Aqueous,3,430.121,860.242,5.72E-09,4.89E+06,19.9416,85.773,0.199416,40.1391,0.097349,2.76E-09,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.1,TRIS,50,8,150,NULL,NULL,290120_1
67,"F7 ",NULL,17:33:00,29/01/2020,4096,67,View,1.51E+06,1.51E+06,5,5,0,100,5.03316,24.9897,0,100,25,0,F7,6,7,2020-Jan-29 16:23:46,3.31933,0.0528674,7.41E-07,6.63866,1.89466,57.0796,0.570796,55.7612,1.02169,65.2333,--,0.000560039,36906.9,--,--,--,--,0.000281736,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887186,Aqueous,1,2.2646,4.52919,1.09E-06,22.7922,27.0414,0.612377,0.270414,53.4307,99.795,99.9996,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
67,"F7 ",NULL,17:33:00,29/01/2020,4096,67,View,1.51E+06,1.51E+06,5,5,0,100,5.03316,24.9897,0,100,25,0,F7,6,7,2020-Jan-29 16:23:46,3.31933,0.0528674,7.41E-07,6.63866,1.89466,57.0796,0.570796,55.7612,1.02169,65.2333,--,0.000560039,36906.9,--,--,--,--,0.000281736,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887186,Aqueous,2,11.4892,22.9784,2.14E-07,1018.7,11.4866,1.31972,0.114866,12.2512,0.127727,0.00043343,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
67,"F7 ",NULL,17:33:00,29/01/2020,4096,67,View,1.51E+06,1.51E+06,5,5,0,100,5.03316,24.9897,0,100,25,0,F7,6,7,2020-Jan-29 16:23:46,3.31933,0.0528674,7.41E-07,6.63866,1.89466,57.0796,0.570796,55.7612,1.02169,65.2333,--,0.000560039,36906.9,--,--,--,--,0.000281736,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887186,Aqueous,3,318.912,637.825,7.71E-09,2.43E+06,11.5486,36.8298,0.115486,34.3181,0.0773052,1.10E-08,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
68,"F8 ",NULL,17:33:40,29/01/2020,4136,68,View,1.80E+06,1.80E+06,5,5,0,100,5.03316,24.9861,0,100,25,0,F8,6,8,2020-Jan-29 16:23:46,165.874,0.0732484,1.48E-08,331.748,94.6801,57.0796,0.570796,526035,1.03908,283.62,--,0.000122992,738.479,--,--,--,--,0.000367731,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88726,Aqueous,1,2.65671,5.31343,9.26E-07,33.1177,13.4607,0.357611,0.134607,29.2013,98.9312,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
68,"F8 ",NULL,17:33:40,29/01/2020,4136,68,View,1.80E+06,1.80E+06,5,5,0,100,5.03316,24.9861,0,100,25,0,F8,6,8,2020-Jan-29 16:23:46,165.874,0.0732484,1.48E-08,331.748,94.6801,57.0796,0.570796,526035,1.03908,283.62,--,0.000122992,738.479,--,--,--,--,0.000367731,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88726,Aqueous,2,52.5059,105.012,4.69E-08,35655.1,0,0,0,15.6973,0.0155898,1.51E-06,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
68,"F8 ",NULL,17:33:40,29/01/2020,4136,68,View,1.80E+06,1.80E+06,5,5,0,100,5.03316,24.9861,0,100,25,0,F8,6,8,2020-Jan-29 16:23:46,165.874,0.0732484,1.48E-08,331.748,94.6801,57.0796,0.570796,526035,1.03908,283.62,--,0.000122992,738.479,--,--,--,--,0.000367731,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88726,Aqueous,3,585.929,1171.86,4.20E-09,1.01E+07,8.94467,52.4094,0.0894467,55.1015,1.05322,7.60E-08,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
69,"F9 ",NULL,17:34:20,29/01/2020,4176,69,View,1.37E+06,1.37E+06,5,5,0,100,5.03316,24.9867,0,100,25,0,F9,6,9,2020-Jan-29 16:23:46,6.3113,0.0677675,3.90E-07,12.6226,3.60247,57.0796,0.570796,250.783,1.02505,543.53,--,0.000179016,19409,--,--,--,--,0.00077614,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887248,Aqueous,1,3.47849,6.95697,7.07E-07,62.2191,117.504,4.08735,1.17504,50.4482,99.9895,100,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
69,"F9 ",NULL,17:34:20,29/01/2020,4176,69,View,1.37E+06,1.37E+06,5,5,0,100,5.03316,24.9867,0,100,25,0,F9,6,9,2020-Jan-29 16:23:46,6.3113,0.0677675,3.90E-07,12.6226,3.60247,57.0796,0.570796,250.783,1.02505,543.53,--,0.000179016,19409,--,--,--,--,0.00077614,2,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887248,Aqueous,2,6456.89,12913.8,3.81E-10,2.77E+09,139.882,9032.03,1.39882,49.5518,0.0104563,7.51E-16,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.05,TRIS,50,8,150,NULL,NULL,290120_1
70,"F10 ",NULL,17:34:59,29/01/2020,4215,70,View,1.83E+06,1.83E+06,5,5,0,100,5.03316,24.9899,0,100,25,0,F10,6,10,2020-Jan-29 16:23:46,189.075,0.11743,1.30E-08,378.151,107.924,57.0796,0.570796,714577,1.12745,127.585,--,1.46E-08,647.925,--,--,--,--,0.00194202,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887182,Aqueous,1,18.3316,36.6633,1.34E-07,3039.6,11.6705,2.1394,0.116705,27.955,40.8504,99.916,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
70,"F10 ",NULL,17:34:59,29/01/2020,4215,70,View,1.83E+06,1.83E+06,5,5,0,100,5.03316,24.9899,0,100,25,0,F10,6,10,2020-Jan-29 16:23:46,189.075,0.11743,1.30E-08,378.151,107.924,57.0796,0.570796,714577,1.12745,127.585,--,1.46E-08,647.925,--,--,--,--,0.00194202,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887182,Aqueous,2,205.114,410.229,1.20E-08,864545,10.1978,20.9171,0.101978,72.045,59.1496,0.0839953,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
71,"F11 ",NULL,17:35:46,29/01/2020,4262,71,View,2.14E+06,2.14E+06,5,5,0,100,5.03316,24.9942,0,100,25,0,F11,6,11,2020-Jan-29 16:23:46,474.782,0.133915,5.18E-09,949.564,271.004,57.0796,0.570796,6.16E+06,1.14748,383.921,--,1.13E-06,258.056,--,--,--,--,0.00106205,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887095,Aqueous,1,5.99931,11.9986,4.10E-07,222.73,7.70868,0.462468,0.0770868,11.7942,69.4758,99.9986,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
71,"F11 ",NULL,17:35:46,29/01/2020,4262,71,View,2.14E+06,2.14E+06,5,5,0,100,5.03316,24.9942,0,100,25,0,F11,6,11,2020-Jan-29 16:23:46,474.782,0.133915,5.18E-09,949.564,271.004,57.0796,0.570796,6.16E+06,1.14748,383.921,--,1.13E-06,258.056,--,--,--,--,0.00106205,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887095,Aqueous,2,54.774,109.548,4.49E-08,39363.6,9.43188,5.16622,0.0943188,39.861,0.832104,0.00142858,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
71,"F11 ",NULL,17:35:46,29/01/2020,4262,71,View,2.14E+06,2.14E+06,5,5,0,100,5.03316,24.9942,0,100,25,0,F11,6,11,2020-Jan-29 16:23:46,474.782,0.133915,5.18E-09,949.564,271.004,57.0796,0.570796,6.16E+06,1.14748,383.921,--,1.13E-06,258.056,--,--,--,--,0.00106205,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887095,Aqueous,3,982.017,1964.03,2.51E-09,3.37E+07,11.3831,111.784,0.113831,48.3448,29.6921,8.85E-06,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
72,"F12 ",NULL,17:36:25,29/01/2020,4301,72,View,1.35E+06,1.35E+06,5,5,0,100,5.03316,24.9976,0,100,25,0,F12,6,12,2020-Jan-29 16:23:46,48.0509,0.0745304,5.12E-08,96.1018,27.4273,57.0796,0.570796,28975,1.04002,90.3221,--,8.16E-06,2550.04,--,--,--,--,0.000793231,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887025,Aqueous,1,2.35649,4.71298,1.04E-06,25.0153,14.5301,0.342399,0.145301,10.6169,99.0799,99.9998,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
72,"F12 ",NULL,17:36:25,29/01/2020,4301,72,View,1.35E+06,1.35E+06,5,5,0,100,5.03316,24.9976,0,100,25,0,F12,6,12,2020-Jan-29 16:23:46,48.0509,0.0745304,5.12E-08,96.1018,27.4273,57.0796,0.570796,28975,1.04002,90.3221,--,8.16E-06,2550.04,--,--,--,--,0.000793231,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887025,Aqueous,2,29.2197,58.4393,8.42E-08,9048.27,11.8169,3.45285,0.118169,56.8315,0.346404,0.000162528,E. coli Total Lipid,NULL,NULL,E. coli Total Lipid Extruded,0.157,SMA,0.01,TRIS,50,8,150,NULL,NULL,290120_1
